Date,Water_Level_m,Temperature_C,Rainfall_mm,pH,Dissolved_Oxygen_mg_L
2022-11-21,1.1907798311181284,13.931753744655883,1.9332214316651854,6.892095907412701,8.749514682490514
2022-11-22,1.1714856239132172,14.04353392437346,1.442345209707834,7.030560938482161,8.799757753335505
2022-11-23,1.1094077983111812,13.788537552998744,3.7552718306076113,6.966762391321727,8.761596773539828
2022-11-24,1.125226256179435,13.435868351586482,7.409383633261763,6.944208226922247,8.78912444390916
2022-11-25,1.124222067576964,13.344840212003847,2.228026723223021,6.93881729352701,8.77535568114946
2022-11-26,1.066487198751478,13.250567786407983,10.607421946006454,6.969634994263001,8.79090629532822
2022-11-27,1.0604245781363336,14.075990218764065,2.4636979268393856,6.985651581452627,8.729959604168054
2022-11-28,1.0831118128456184,12.28585481741584,2.580649733075591,6.879792275338101,8.790072049870125
2022-11-29,1.008740395831946,13.064560706248981,8.441052671510368,6.892794711917983,8.749021575971486
2022-11-30,1.0282291535451665,12.791599388187155,1.066487198751478,6.8680786523454325,8.857610360341118
2022-12-01,0.9530514682490514,13.111812845618464,1.8109318464548405,6.953051468249051,8.835497241907798
2022-12-02,1.0315867992754662,13.045618451336065,8.151749454833442,6.949011425841514,8.761046465494776
2022-12-03,0.9997191314644784,14.179831118128456,1.4878233777017299,6.996164284478605,8.802187640652346
2022-12-04,0.9202157597148562,13.178233777017299,2.21575971485623,7.031586799275466,8.764516773539828
2022-12-05,0.94960309100874,13.435868351586482,0.9850190479101895,6.94960309100874,8.825226256179435
2022-12-06,0.9169542700552737,13.250567786407983,5.328229153545167,6.956773539827945,8.801825166558948
2022-12-07,0.858064973307559,14.654518772093012,1.5543598583141183,6.97486427382218,8.83080004071358
2022-12-08,0.885101257497184,13.84752636257321,11.393452441295864,6.920215759714856,8.75052994472659
2022-12-09,0.923023901768842,13.785313936338374,10.60337851996792,6.974950150914946,8.824222067576964
2022-12-10,0.86737513222415,13.80584988451108,10.607994263155168,7.00998818561146,8.73620958133391
2022-12-11,0.844778393523589,13.568285521092657,3.167233777017299,6.994073356880018,8.868739191798315
2022-12-12,0.810567718018252,13.298628031586799,1.3852086976662703,6.943919179831118,8.810567718018252
2022-12-13,0.76192074351093,12.78316381044439,3.674932317138356,7.005391624636662,8.76192074351093
2022-12-14,0.723023901768842,13.80187889396424,10.158428209892187,6.985429188171124,8.723023901768842
2022-12-15,0.767856403588266,13.414989069614264,1.8795550757271424,6.960845348882513,8.767856403588266
2022-12-16,0.73080004071358,13.045618451336065,1.5543598583141183,6.97486427382218,8.83080004071358
2022-12-17,0.72085741695427,14.249432658097585,5.161048701955395,6.999719131464478,8.72085741695427
2022-12-18,0.709315525211915,12.433036450098555,2.3703358827725945,6.94054699052554,8.809315525211915
2022-12-19,0.649514682490514,13.931753744655883,1.9332214316651854,6.892095907412701,8.749514682490514
2022-12-20,0.699757753335505,14.04353392437346,1.442345209707834,7.030560938482161,8.799757753335505
2022-12-21,0.661596773539828,13.788537552998744,3.7552718306076113,6.966762391321727,8.761596773539828
2022-12-22,0.68912444390916,13.435868351586482,7.409383633261763,6.944208226922247,8.78912444390916
2022-12-23,0.67535568114946,13.344840212003847,2.228026723223021,6.93881729352701,8.77535568114946
2022-12-24,0.69090629532822,13.250567786407983,10.607421946006454,6.969634994263001,8.79090629532822
2022-12-25,0.629959604168054,14.075990218764065,2.4636979268393856,6.985651581452627,8.729959604168054
2022-12-26,0.610567718018252,12.783111812845618,3.7228229153545167,6.974960309100874,8.810567718018252
2022-12-27,0.630337851996792,14.167512752102925,2.775351740974556,6.944778393523589,8.730337851996792
2022-12-28,0.590072049870125,12.28585481741584,2.580649733075591,6.879792275338101,8.790072049870125
2022-12-29,0.549021575971486,13.064560706248981,8.441052671510368,6.892794711917983,8.749021575971486
2022-12-30,0.557610360341118,12.791599388187155,1.066487198751478,6.8680786523454325,8.857610360341118
2022-12-31,0.5354972419077983,13.111812845618464,1.8109318464548405,6.953051468249051,8.835497241907798
